Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"A Alaminos Reyne","Energy Smart Monitor: Dispositiu intel· ligent per mesurar el consum elèctric",2021,"","ddd.uab.cat","https://ddd.uab.cat/record/257791","",216,"2022-05-04 15:31:42","","","","",,,,,0,0.00,0,1,1,"… Per tal de poder desagregar les dades del consum, cal que es trobin en el format que tracta NILMTK, el qual és HDF5. Respecte a l’organització del consum, s’ha fet ús d’una …","https://ddd.uab.cat/pub/tfg/2021/tfg_7894/1494988_AlexAlaminosReyne_InformeFinalTFG.pdf",""
8,"H Wang, J Zhang, C Lu, C Wu","Privacy preserving in non-intrusive load monitoring: A differential privacy perspective",2020,"IEEE Transactions on Smart …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9261407/","https://scholar.google.com/scholar?cites=5288153490223426946&as_sdt=2005&sciodt=2007&hl=en",217,"2022-05-04 15:31:42","","","","",,,,,8,4.00,2,4,2,"… For CO and FHMM, we again adopt the classical settings in NILMTK [30]. The detailed settings are also provided in the online document [31]. …","https://arxiv.org/pdf/2011.06205","https://scholar.google.com/scholar?q=related:gm2C3pRLY0kJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
6,"F Farokhi","Noiseless privacy",2019,"arXiv preprint arXiv:1910.13027","arxiv.org","https://arxiv.org/abs/1910.13027","https://scholar.google.com/scholar?cites=4595092272005997944&as_sdt=2005&sciodt=2007&hl=en",218,"2022-05-04 15:31:42","","","","",,,,,6,2.00,6,1,3,"In this paper, we define noiseless privacy, as a non-stochastic rival to differential privacy, requiring that the outputs of a mechanism (ie, function composition of a privacy-preserving …","https://arxiv.org/pdf/1910.13027","https://scholar.google.com/scholar?q=related:eGUPVxMMxT8J:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
0,"S Sen, F Lu","Appliance Level Energy Disaggregation",,"cs229.stanford.edu","","http://cs229.stanford.edu/proj2018/report/138.pdf","",219,"2022-05-04 15:31:42","PDF","","","",,,,,0,0.00,0,2,,"We build and experiment with various models for separating total electric energy usage (kWh) into usage by appliance in a given household. We formulate the task of energy …","http://cs229.stanford.edu/proj2018/report/138.pdf","https://scholar.google.com/scholar?q=related:JpoQPVibacoJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
55,"M Zhuang, M Shahidehpour, Z Li","An overview of non-intrusive load monitoring: Approaches, business applications, and challenges",2018,"… international conference on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8601534/","https://scholar.google.com/scholar?cites=14477766216588813868&as_sdt=2005&sciodt=2007&hl=en",220,"2022-05-04 15:31:42","","","","",,,,,55,13.75,18,3,4,"… tool: NILMTK-DF, which can change the formats of current datasets. NILMTK includes 6 dataset API, such as REDD [65], AMPds [60], Smart* [67], and so on. The purpose of NILMTK …","","https://scholar.google.com/scholar?q=related:LGbt4Kpb68gJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
3,"C Nalmpantis, NV Gkalinikis, D Vrakas","Neural Fourier Energy Disaggregation",2022,"Sensors","mdpi.com","https://www.mdpi.com/1441174","https://scholar.google.com/scholar?cites=8664382506524569891&as_sdt=2005&sciodt=2007&hl=en",221,"2022-05-04 15:31:42","","","","",,,,,3,3.00,1,3,1,"… the existence of implementations in open source projects such as NILMTK [6,37]. The baseline … They are also part of the NILMTK toolkit and consist two very strong baselines. SAED is a …","https://www.mdpi.com/1424-8220/22/2/473/pdf","https://scholar.google.com/scholar?q=related:I3GB2_sRPngJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
0,"P Moore, TM Iliant, FA Ion, Y Wu, ...","Path Signatures for Non-Intrusive Load Monitoring",2022,"ICASSP 2022-2022 …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9747285/","",222,"2022-05-04 15:31:42","","","","",,,,,0,0.00,0,5,1,"… Academic treatments of the subject have been stimulated by the collection of datasets and the development of analysis techniques and software such as the NILMTK toolkit [2]. The first …","",""
0,"V Stankovic, L Stankovic","Improving event-based non-intrusive load monitoring using graph signal processing",,"pureportal.strath.ac.uk","","https://pureportal.strath.ac.uk/files/83734141/Zhao_etal_IEEEA2018_Improving_event_based_non_intrusive_load_monitoring.pdf","",223,"2022-05-04 15:31:42","PDF","","","",,,,,0,0.00,0,2,,"… Besides the methods from [8], [27], and [29], we also benchmark performance against two additional NILM methods from the publicly available NILMTK toolbox based on Hidden Markov …","https://pureportal.strath.ac.uk/files/83734141/Zhao_etal_IEEEA2018_Improving_event_based_non_intrusive_load_monitoring.pdf","https://scholar.google.com/scholar?q=related:23xJtxQDoKkJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
0,"AM Pirbazari","Predictive Analytics for Maintaining Power System Stability in Smart Energy Communities",2021,"","uis.brage.unit.no","https://uis.brage.unit.no/uis-xmlui/handle/11250/2755369","",224,"2022-05-04 15:31:42","","","","",,,,,0,0.00,0,1,1,"… The choice of algorithms was based on their availability in the NILMTK toolkit1 besides the … We have used NILMTK to run the experiments regarding load disaggregation practices (…","https://uis.brage.unit.no/uis-xmlui/bitstream/handle/11250/2755369/Thesis_PhD_Aida_Pirbazari_open.pdf?sequence=1","https://scholar.google.com/scholar?q=related:KAhumlSDKWoJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
16,"Y Zhou, Z Shi, Z Shi, Q Gao, L Wu","Disaggregating power consumption of commercial buildings based on the finite mixture model",2019,"Applied Energy","Elsevier","https://www.sciencedirect.com/science/article/pii/S0306261919304052","https://scholar.google.com/scholar?cites=1949788305085061847&as_sdt=2005&sciodt=2007&hl=en",225,"2022-05-04 15:31:42","","","","",,,,,16,5.33,3,5,3,"Power disaggregation that breaks down the overall power consumption to appliance level acts as a feasible technical solution to meet the extensive data demand but reduce the costs …","https://www.sciencedirect.com/science/article/am/pii/S0306261919304052","https://scholar.google.com/scholar?q=related:11rODyIKDxsJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
4,"GM Herath, TD Thilakanayake, ...","Comprehensive Analysis of Convolutional Neural Network Models for Non-Instructive Load Monitoring",2020,"… and Utility Exhibition …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9307089/","https://scholar.google.com/scholar?cites=6928141195857212254&as_sdt=2005&sciodt=2007&hl=en",226,"2022-05-04 15:31:42","","","","",,,,,4,2.00,1,3,2,"… The NILMTK tool kit and sliding window approach were adopted to obtain accurate results. Performances of prediction were evaluated using four performance indices including …","https://www.researchgate.net/profile/Madhawa-Herath/publication/348621266_Comprehensive_Analysis_of_Convolutional_Neural_Network_Models_for_Non-Instructive_Load_Monitoring/links/60080315299bf14088aa7ec7/Comprehensive-Analysis-of-Convolutional-Neural-Network-Models-for-Non-Instructive-Load-Monitoring.pdf","https://scholar.google.com/scholar?q=related:XrPR9LWzJWAJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
0,"L Song, Y Li, N Lu","ProfileSR-GAN: A GAN based Super-Resolution Method for Generating High-Resolution Load Profiles",2022,"IEEE Transactions on Smart Grid","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9731506/","",227,"2022-05-04 15:31:42","","","","",,,,,0,0.00,0,3,1,"This paper presents a novel two-stage load profile super-resolution (LPSR) framework, ProfileSR-GAN, to upsample the low-resolution load profiles (LRLPs) to high-resolution load …","https://arxiv.org/pdf/2107.09523","https://scholar.google.com/scholar?q=related:WXPVS1m94RIJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
1,"M Khazaei, L Stankovic, V Stankovic","Evaluation of low-complexity supervised and unsupervised NILM methods and pre-processing for detection of multistate white goods",2020,"Proceedings of the 5th …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3427771.3427850","https://scholar.google.com/scholar?cites=178712609938942593&as_sdt=2005&sciodt=2007&hl=en",228,"2022-05-04 15:31:42","","10.1145/3427771.3427850","","",,,,,1,0.50,0,3,2,"… Markov Model (FHMM) [8] based NILM from the NILMTK [9], Latent Bayesian Melding [10], … NILMTK: an open source toolkit for non-intrusive load monitoring."" In Proceedings of the 5th …","https://strathprints.strath.ac.uk/74376/1/Khazaei_etal_NILM_2020_unsupervised_NILM_methods_and_pre_processing_for_detection_of_multistate_white_goods.pdf","https://scholar.google.com/scholar?q=related:gSpLACzqegIJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
6,"J Dahihande, A Jaiswal, AA Pagar, A Thakare, ...","Reducing energy waste in households through real-time recommendations",2020,"… ACM Conference on …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3383313.3412212","https://scholar.google.com/scholar?cites=11842737484440239834&as_sdt=2005&sciodt=2007&hl=en",229,"2022-05-04 15:31:42","","10.1145/3383313.3412212","","",,,,,6,3.00,1,5,2,"… approaches (available in the NILMTK library [5]), and extract appliance-appliance … NILMTK: an open source toolkit for non-intrusive load monitoring. In 5th international conference on …","","https://scholar.google.com/scholar?q=related:2n5DIP_aWaQJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
1,"KS Choi, BW Yang","NILM method using FHMM reflecting correlation between two appliances",2016,"International Information Institute …","search.proquest.com","https://search.proquest.com/openview/d36b688c83dc9fbbac67843b297f1d25/1?pq-origsite=gscholar&cbl=936334","https://scholar.google.com/scholar?cites=11630101580562532354&as_sdt=2005&sciodt=2007&hl=en",230,"2022-05-04 15:31:42","","","","",,,,,1,0.17,1,2,6,"… Implementation For the experiment, an open source program called NILMTK [10], which is currently under development, was utilized. The experiment method is as follows: (1) Two …","","https://scholar.google.com/scholar?q=related:Aogjw8RrZqEJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
1,"E Santos, G Ramos, A Aquino","An Energy Disaggregation Approach Based on Deep Neural Network and Wavelet Transform",2021,"IEEE Transactions on Industrial …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9626561/","https://scholar.google.com/scholar?cites=12324568578007552036&as_sdt=2005&sciodt=2007&hl=en",231,"2022-05-04 15:31:42","","","","",,,,,1,1.00,0,3,1,"Energy disaggregation allows identifying individual consumption of different appliances using only the aggregated signal measured from a single point. This work proposes a neural …","","https://scholar.google.com/scholar?q=related:JNAUxtKpCasJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
3,"N Lin, B Zhou, G Yang, S Ma","Multi-head attention networks for nonintrusive load monitoring",2020,"2020 IEEE International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9259533/","https://scholar.google.com/scholar?cites=16274181291199158307&as_sdt=2005&sciodt=2007&hl=en",232,"2022-05-04 15:31:42","","","","",,,,,3,1.50,1,4,2,"In this paper, we proposed two multi-head attention neural networks for Nonintrusive Load Monitoring (NILM). The proposed networks are more suitable for the processing of sequential …","","https://scholar.google.com/scholar?q=related:I9g7-KiB2eEJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
0,"Y Zhou, C Ji, Z Dong, L Yang, ...","Elimination of Overfitting of Non-intrusive Load Monitoring Model",2021,"2021 IEEE/IAS Industrial …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9621723/","",233,"2022-05-04 15:31:42","","","","",,,,,0,0.00,0,5,1,"The sequence-to-point model has achieved remarkable results in load disaggregation. It relies on a trained deep neural network to identify the power consumption of a single appliance …","","https://scholar.google.com/scholar?q=related:5ynkw9_R7QMJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
35,"M Gaur, A Majumdar","Disaggregating transform learning for non-intrusive load monitoring",2018,"IEEE Access","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8444965/","https://scholar.google.com/scholar?cites=12250243444003410686&as_sdt=2005&sciodt=2007&hl=en",234,"2022-05-04 15:31:42","","","","",,,,,35,8.75,18,2,4,"This paper addresses the problem of energy disaggregation/non-intrusive load monitoring. It introduces a new method based on the transform learning formulation. Several recent …","https://ieeexplore.ieee.org/iel7/6287639/6514899/08444965.pdf","https://scholar.google.com/scholar?q=related:_pLh-4GbAaoJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
1,"C Nalmpantis, O Krystalakos, D Vrakas","Energy profile representation in vector space",2018,"Proceedings of the 10th …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3200947.3201050","https://scholar.google.com/scholar?cites=15544018892324930816&as_sdt=2005&sciodt=2007&hl=en",235,"2022-05-04 15:31:42","","10.1145/3200947.3201050","","",,,,,1,0.25,0,3,4,"… The system was developed in Python, using NILMTK [3] for data processing. The model was developed with Tensorflow, in order to be able to deploy computation to one or more CPUs …","https://www.researchgate.net/profile/Dimitris-Vrakas/publication/326249928_Energy_profile_representation_in_vector_space/links/5e61f7e592851c7d6f25afd2/Energy-profile-representation-in-vector-space.pdf","https://scholar.google.com/scholar?q=related:AAX9qtNyt9cJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
1,"AM Venkatesha","A Study of Energy Disaggregation Using Deep Learning",2018,"","search.proquest.com","https://search.proquest.com/openview/ffec65476058bdb09b77863a8b211190/1?pq-origsite=gscholar&cbl=18750&diss=y","https://scholar.google.com/scholar?cites=10182659041448173285&as_sdt=2005&sciodt=2007&hl=en",236,"2022-05-04 15:31:42","BOOK","","","",,,,,1,0.25,1,1,4,"… Pandas [30] and Numpy [21] are the packages that are used to prepare the training data along with the NILMTK [3] package. The neural network algorithm is implemented with the …","","https://scholar.google.com/scholar?q=related:5R5wunISUI0J:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
5,"J Liang, Z Ren, L Wang, B Tang, ...","Deep neural network in sequence to short sequence form for non-intrusive load monitoring",2019,"2019 IEEE 3rd …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9062180/","https://scholar.google.com/scholar?cites=12607673821178024106&as_sdt=2005&sciodt=2007&hl=en",237,"2022-05-04 15:31:42","","","","",,,,,5,1.67,1,5,3,"… The NILMTK toolkit [18] is used to process the dataset. In order to ensure the sufficient data of … NILMTK: an open source toolkit for nonintrusive load monitoring."" Proceedings of the 5th …","","https://scholar.google.com/scholar?q=related:qtBOw4p0964J:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
8,"N Symeonidis, C Nalmpantis, D Vrakas","A benchmark framework to evaluate energy disaggregation solutions",2019,"International Conference on …","Springer","https://link.springer.com/chapter/10.1007/978-3-030-20257-6_2","https://scholar.google.com/scholar?cites=7632618166469771684&as_sdt=2005&sciodt=2007&hl=en",238,"2022-05-04 15:31:42","","10.1007/978-3-030-20257-6_2","","",,,,,8,2.67,3,3,3,"… NILMTK was used for loading and preprocessing of data during the base model training and stacking phase. Scikit-learn was used for the Meta-regressors. …","https://www.researchgate.net/profile/Dimitris-Vrakas/publication/333086764_A_Benchmark_Framework_to_Evaluate_Energy_Disaggregation_Solutions/links/5e61f7bd92851c7d6f25afba/A-Benchmark-Framework-to-Evaluate-Energy-Disaggregation-Solutions.pdf","https://scholar.google.com/scholar?q=related:pMGfdsiB7GkJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
